ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Udvozlo2.DEVICE	UdvozloPROBA.DEVICE	UdvozloPROBA1.DEVICE	viszlat.DEVICE	Block	PROBA	PROBA.Cycle	PROBA.Sample	Procedure[Block]	Running[Block]	TESZT	TESZT.Cycle	TESZT.Sample	Trial	CORRECT	CORRECTPROBA	PROBAINGER.DEVICE	ProbIngerek	ProbIngerek.Cycle	ProbIngerek.Sample	Procedure[Trial]	PTARGET	Running[Trial]	TESZTINGER.ACC	TESZTINGER.CRESP	TESZTINGER.DEVICE	TESZTINGER.DurationError	TESZTINGER.OnsetDelay	TESZTINGER.OnsetTime	TESZTINGER.OnsetToOnsetTime	TESZTINGER.RESP	TESZTINGER.RT	TESZTINGER.RTTime	TesztIngerek	TesztIngerek.Cycle	TesztIngerek.Sample	TipusPROBA	TipusTESZT	TTarget
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				3		3	Keyboard	4	1	3	TrialProc3	Ingerek/proba/4_pencil_top.bmp	ProbIngerek														ur_proba		
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				4		5	Keyboard	1	1	4	TrialProc3	Ingerek/proba/1_alligator_baby carriage.bmp	ProbIngerek														rre_proba		
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				5		4	Keyboard	2	1	5	TrialProc3	Ingerek/proba/2_carrott_truck.bmp	ProbIngerek														rru_proba		
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	1	3						TrialProc2		TesztIngerek	1	3	Keyboard	-999999	20	74268	0	3	3187	77455	6	1	1		ur	Ingerek/teszt/21_swan_television.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	2	4						TrialProc2		TesztIngerek	1	4	Keyboard	-999999	20	77989	0	4	5258	83247	20	1	2		rru	Ingerek/teszt/14_spider_shoe.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	3	4						TrialProc2		TesztIngerek	1	4	Keyboard	-999999	20	83776	0	4	4759	88535	4	1	3		rru	Ingerek/teszt/10_lobster_ladder.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	4	2						TrialProc2		TesztIngerek	0	2	Keyboard	-999999	20	89069	0	1	4850	93919	13	1	4		ru	Ingerek/teszt/18_rooster_knife.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	5	4						TrialProc2		TesztIngerek	1	4	Keyboard	-999999	20	94456	0	4	6183	100639	12	1	5		rru	Ingerek/teszt/12_peacock_rollingpin.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	6	2						TrialProc2		TesztIngerek	1	2	Keyboard	-999999	20	101176	0	2	3551	104727	5	1	6		ru	Ingerek/teszt/17_rhino_hat.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	7	3						TrialProc2		TesztIngerek	1	3	Keyboard	-999999	20	105257	0	3	2838	108095	22	1	7		ur	Ingerek/teszt/23_tiger_windmill.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	8	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	108630	0	1	3425	112055	23	1	8		uu	Ingerek/teszt/29_fly_cup.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	9	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	112590	0	1	2385	114975	15	1	9		uu	Ingerek/teszt/27_elephant_candel.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	10	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	115510	0	1	2001	117511	7	1	10		uu	Ingerek/teszt/25_beetle_bus.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	11	5						TrialProc2		TesztIngerek	0	5	Keyboard	-999999	20	118044	0	4	6131	124175	2	1	11		rre	Ingerek/teszt/2_cat_baseballb.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	12	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	20	124711	0	3	4152	128863	3	1	12		rru	Ingerek/teszt/9_lion_kettle.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	13	3						TrialProc2		TesztIngerek	1	3	Keyboard	-999999	20	129391	0	3	3008	132399	14	1	13		ur	Ingerek/teszt/22_sheep_vest.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	14	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	132925	0	5	4026	136951	10	1	14		rre	Ingerek/teszt/4_fox_clock.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	15	4						TrialProc2		TesztIngerek	1	4	Keyboard	-999999	20	137485	0	4	5018	142503	11	1	15		rru	Ingerek/teszt/11_monkey_motor.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	16	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	20	143032	0	5	4959	147991	19	1	16		rru	Ingerek/teszt/13_pig_sailboat.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	17	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	148525	0	5	2914	151439	18	1	17		rre	Ingerek/teszt/6_gorilla_desk.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	18	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	151966	0	1	3177	155143	24	1	18		uu	Ingerek/teszt/30_leopard_garbage can.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	19	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	155672	0	5	4343	160015	1	1	19		rre	Ingerek/teszt/1_bee_ball.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	20	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	160553	0	5	3614	164167	17	1	20		rre	Ingerek/teszt/5_giraffe_coat.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	21	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	164699	0	1	2108	166807	16	1	21		uu	Ingerek/teszt/28_horse_couch.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	22	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	20	167340	0	1	1627	168967	8	1	22		uu	Ingerek/teszt/26_butterfly_chair.bmp
